beta,CL,CL_stall,CD,CD_stall,CL/CD,CL/CD_stall,CS,CS_stall,CMx,CMx_stall,CMy,CMy_stall,CMz,CMz_stall
0,0.663846935402875,0.6638469354028872,0.06756195393711988,0.06756195393711989,9.82575098435903,9.825750984359207,-3.3523582049725883e-16,-1.7297143167577246e-16,-3.402837389376722e-16,-5.958429634685243e-18,0.4666847251722538,0.4666847251722598,1.190894109045396e-16,6.759155477618858e-17
2,0.6622980395752459,0.6622980395752459,0.06789841777311041,0.06789841777311041,9.754248497930885,9.754248497930885,-0.03730094098503134,-0.03730094098503134,-0.05495726096509152,-0.05495726096509152,0.4656739571833629,0.4656739571833629,0.004337175317634386,0.004337175317634386
4,0.6576032050759907,0.6576032050759907,0.06890046943405129,0.06890046943405129,9.544248543987376,9.544248543987376,-0.07450031886371543,-0.07450031886371543,-0.10998771381030678,-0.10998771381030678,0.4626173528445175,0.4626173528445175,0.008730577717109202,0.008730577717109202
6,0.6495023674377356,0.6495023674377356,0.07051885884153436,0.07051885884153436,9.21033576134942,9.21033576134942,-0.11146727816548223,-0.11146727816548223,-0.16540395842254157,-0.16540395842254157,0.4574052817076532,0.4574052817076532,0.013207566334151771,0.013207566334151771
8,0.6381233565171869,0.6381233565171869,0.0719881449268243,0.0719881449268243,8.864283934053823,8.864283934053823,-0.14765900302942656,-0.14765900302942656,-0.2193507665002263,-0.2193507665002263,0.45063432919386304,0.45063432919386304,0.018031622625306554,0.018031622625306554
12,0.6068098144115439,0.6109687465384726,0.07558171335398081,0.07641367815736276,8.028526841798353,7.995541652638053,-0.21670449607903394,-0.2242793861294792,-0.321624992775453,-0.32845867148183905,0.43179286669423683,0.43251621515818484,0.026869403688808895,0.030944939761359848
14,0.5872682762565191,0.5992979056200723,0.07782396551779855,0.08096059379718086,7.546110922890575,7.4023407871909725,-0.24865095611825008,-0.27615170008743856,-0.3681552519766091,-0.3964611496231711,0.4194547531304799,0.41872191469447173,0.030046906052538527,0.046014940346614394
20,,0.5329488101411884,,0.09203222330523605,,5.790893569675036,,-0.37170578958843614,,-0.5342416861665652,,0.3608041214451253,,0.06075118955144461
