beta,CL,CD,CL/CD,CS
0,1.0019968990953714,0.10387873554288225,9.6458326514933,3.726466032774854e-17
2,1.0003801476981498,0.10418211861971562,9.60222503585021,-0.03471164609877263
4,0.9952936710062077,0.10507887945437099,9.47187176123628,-0.06927759336083282
6,0.9866379656467896,0.10650809291348172,9.2635023185351,-0.10346330634681014
8,0.9755194093085994,0.1082215517610049,9.01409556077078,-0.13551764087367973
12,0.944020975555673,0.11189816294988375,8.436429613044453,-0.19393608915189395
14,0.9255724880789807,0.1136655706227838,8.142944983319808,-0.22041188019439784
20,0.8561486264918784,0.11902587625128594,7.192962181470423,-0.2810887504462894
