beta,CL,CD,CL/CD,CS
0,0.6634832291602817,0.06759253624646759,9.815924449719928,8.839005627795328e-16
2,0.6619941660721277,0.06792684038069292,9.745693489672288,-0.03728620372199503
4,0.6580757406921477,0.06881448738597253,9.563040657428381,-0.07339200333625928
6,0.65256605547354,0.0701993704817822,9.295896116944393,-0.1075878335834029
8,0.645173330516988,0.07178601278436147,8.987451809797946,-0.1405350727051974
12,0.6303627504726236,0.07591690696437071,8.303324986204524,-0.20117060990935778
14,0.6203545093371309,0.07839785364857389,7.912901699043077,-0.22865437481210815
20,0.586979971933348,0.08901804330267389,6.593943768652984,-0.30275562616049917
