beta,CL,CL_stall,CD,CD_stall,CL/CD,CL/CD_stall,CS,CS_stall,CMx,CMx_stall,CMy,CMy_stall,CMz,CMz_stall
0,1.0320334146039714,1.0320334146039827,0.10279110210040272,0.10279110210040296,10.040104576327215,10.040104576327302,-2.857341092716203e-17,6.6968931860536015e-18,-3.7017834583524823e-16,-1.4613757085585545e-16,0.40260680985173325,0.40260680985173697,6.0775549316234784e-18,-4.1990379527580396e-17
2,1.0300875371819944,1.0300875371819944,0.10314220628697429,0.10314220628697429,9.987061303652595,9.987061303652595,-0.03979202403800429,-0.03979202403800429,-0.03718013847148555,-0.03718013847148555,0.4017943972155668,0.4017943972155668,-0.010749064807770931,-0.010749064807770931
4,1.024243450538879,1.024243450538879,0.1041769682534331,0.1041769682534331,9.83176481050192,9.83176481050192,-0.07935357588097273,-0.07935357588097273,-0.07430344805107965,-0.07430344805107965,0.39937508854828296,0.39937508854828296,-0.02142815673390859,-0.02142815673390859
6,1.0145152461684215,1.0129425986633607,0.1058147494707644,0.10445933879426612,9.58765437939937,9.697003737103515,-0.11837010224934601,-0.13206848954734857,-0.11127349682841019,-0.11478822806889281,0.3953583620773303,0.39559877998872,-0.03190592192161017,-0.03293475811306232
8,1.0005602011073824,0.9995097474174574,0.10787797379031488,0.107234282115079,9.274925788393062,9.320804202753262,-0.15650963236478177,-0.17337359591600857,-0.1478461974982248,-0.1528316453082863,0.38951013167445186,0.3896719813845723,-0.042010888903239715,-0.042414685184102546
12,0.9579597562965156,0.9623465019556041,0.11271636547198984,0.1152921875829457,8.498852427375065,8.347022657222585,-0.22082588280629617,-0.24367476936040053,-0.21609442365169879,-0.22786970338126605,0.3715439279712919,0.37180465895384934,-0.05923420301661426,-0.05407778208838815
14,0.9328016709617046,0.9383944289452796,0.11540572207472558,0.11891757477429613,8.082802604516546,7.891133255335378,-0.2546887474921172,-0.2725966411554369,-0.250227390652484,-0.26311756582333795,0.36091598023135846,0.3605138529810868,-0.06625630502190431,-0.05839596225625979
20,0.8215944155508296,0.8362003466605402,0.12196842826686681,0.12554426556009154,6.736123661060727,6.660601684433722,-0.2918472474731149,-0.3177346634782489,-0.3208297631013368,-0.3360703186338299,0.31306109413582445,0.3133155697398376,-0.07521143017842796,-0.06985576599164657
