beta,CL,CD,CL/CD,CS,CMx,CMy,CMz
0.0,0.6636321372368528,0.06680304196599059,9.93416044698545,-2.4465415304090455e-16,-3.785206506654536e-16,0.241543591261334,-3.932703976853722e-17
1.0526315789473684,0.6632035477406591,0.06689868198309182,9.91355177831873,-0.019624934506746527,-0.01789638390728421,0.24128885704243083,-0.004603215401484408
2.1052631578947367,0.6619147726303102,0.06718471690332536,9.852162859936799,-0.03923542661878667,-0.035813591960270105,0.240524505328934,-0.009188371413850248
3.1578947368421053,0.6597550991367098,0.06765917059779873,9.751155583307945,-0.058816399369601556,-0.05377740737115937,0.2392496540191873,-0.013739477346521745
4.2105263157894735,0.6567010628507832,0.06831911245106145,9.61225986829371,-0.07835119803285807,-0.0718283588150396,0.23746181683301254,-0.01824469392705445
5.263157894736842,0.6527040966897888,0.06915737994946057,9.437952929488906,-0.09781880119462295,-0.09004148994438917,0.23515627608835618,-0.022694652194652755
6.315789473684211,0.6476421967173623,0.07000391542097384,9.251513902082719,-0.11690470501085846,-0.10756843894103812,0.23231692714374905,-0.02734417906128926
7.368421052631579,0.641798398963415,0.07083654103941596,9.060272982644587,-0.13614490388081765,-0.1260114694980151,0.22912629291209488,-0.03118210864654872
8.421052631578947,0.6349338387482842,0.07155081562958658,8.873886805641616,-0.1538699310802931,-0.14140077100379372,0.2252946131156013,-0.0362301101556525
9.473684210526315,0.6274255814345855,0.07269301212445195,8.631167743612272,-0.17203275156960468,-0.15872558176863666,0.22100674035785806,-0.03990317387197368
10.526315789473683,0.61944801024074,0.07407134616126816,8.362856115670931,-0.192499135259343,-0.17599264783028953,0.21613936898429653,-0.04252422040348494
11.578947368421051,0.6107352695938328,0.07558480429333074,8.080132975190113,-0.211875171787276,-0.1944800995191332,0.2107689342210945,-0.04530823584914423
12.631578947368421,0.6013733643514795,0.07704698559883624,7.805280890321592,-0.23063454822088472,-0.21440490849285462,0.20509349405362695,-0.04833123097462652
13.68421052631579,0.5657216881897538,0.10800661207609866,5.237843103449638,-0.24754281464294609,-0.24216348239852037,0.11345359065399442,-0.04254506754759858
14.736842105263158,0.5551207405262718,0.11117269295904697,4.993319184332104,-0.2681633816592491,-0.254752607857431,0.10098611132522191,-0.04387779478839034
15.789473684210526,0.5059572687812002,0.1121007262736527,4.5134165103095905,-0.23365796640997666,-0.25113834668081236,0.06358107890716701,-0.1000262819612227
16.842105263157894,0.4941186265318897,0.11584483716892968,4.26534870786987,-0.2431238738779731,-0.25821387177813515,0.045851756819211595,-0.10835575698622114
17.894736842105264,0.4829609268281292,0.11737631150369877,4.114637107274495,-0.24541927324928559,-0.2736151694914328,0.036392331416306475,-0.11898409765885934
18.94736842105263,0.43126747933210613,0.1229462107307714,3.5077736578356133,-0.2049904552190007,-0.25110672289755853,-0.03221823380077465,-0.15528211942420042
20.0,105.43178623264522,-235.66851585356505,-0.4473732346078689,-85.76512734859496,-1656.4032294893186,-39.74166537593647,870.5802734352269
