beta,CL,CL_stall,CD,CD_stall,CL/CD,CL/CD_stall,CS,CS_stall,CMx,CMx_stall,CMy,CMy_stall,CMz,CMz_stall
0,0.6616469398784572,0.6616469398784708,0.06787817760914448,0.06787817760914448,9.74756487553845,9.74756487553865,2.5151793378118226e-16,6.197205180606536e-17,3.716892160653404e-16,-1.8212801280372617e-16,0.5051077054477816,0.5051077054477919,-1.5019795632283814e-16,2.4981854481637133e-17
2,0.6600488967105971,0.6600488967105971,0.0682157664018199,0.0682157664018199,9.675899451493782,9.675899451493782,-0.03720031019964623,-0.03720031019964623,-0.056161348266653845,-0.056161348266653845,0.5044613226777992,0.5044613226777992,0.011382467836551554,0.011382467836551554
4,0.6552384304541986,0.6552384304541986,0.06922780341152587,0.06922780341152587,9.464960581792873,9.464960581792873,-0.07439595209904028,-0.07439595209904028,-0.11253259974703171,-0.11253259974703171,0.5024850449376936,0.5024850449376936,0.02283340273114235,0.02283340273114235
6,0.6469105195930122,0.6469105195930122,0.0708570082187196,0.0708570082187196,9.12980290666726,9.12980290666726,-0.1115583188975412,-0.1115583188975412,-0.16963851079460923,-0.16963851079460923,0.4990112413677825,0.4990112413677825,0.03444351536119368,0.03444351536119368
8,0.6349182524504616,0.6349182524504616,0.07241144353797006,0.07241144353797006,8.768203220773142,8.768203220773142,-0.1482609774812276,-0.1482609774812276,-0.22688209580079227,-0.22688209580079227,0.4945401322445677,0.4945401322445677,0.04706945034145591,0.04706945034145591
12,0.6039002985840852,0.6063107187126981,0.0762813418028118,0.0767432897913541,7.916749814721073,7.9005046612036836,-0.21608343086427056,-0.22210923120417006,-0.33504307241122916,-0.3397563839502942,0.48313276791076315,0.48526053369423783,0.07104203975890339,0.07496114678774253
14,0.5867782946767324,0.5912969918053556,0.07881165392575562,0.0796716943633814,7.445323952083354,7.421669597090014,-0.24640589673172977,-0.25689530600347443,-0.383543621947667,-0.3880655600987887,0.47691322482229537,0.48070697683343006,0.08090606247312244,0.0878816012032274
20,0.5363278599229673,0.5461116035394189,0.08791796024858758,0.09005246001607178,6.100321918371434,6.064371849941175,-0.30947137530407437,-0.32836037903160686,-0.49340880614608995,-0.5053555060029896,0.4562486539746736,0.46337721056471587,0.09187711804580556,0.1025442696584194
