beta,CL,CL_stall,CD,CD_stall,CL/CD,CL/CD_stall,CS,CS_stall,CMx,CMx_stall,CMy,CMy_stall,CMz,CMz_stall
0,0.9981160935175277,0.998116093531069,0.10600364090992988,0.10600364090990663,9.415866143367811,9.415866143497619,1.5289882710403227e-16,-4.235487387820624e-16,6.69852328953301e-16,-1.9914528698611653e-16,0.2026192517810379,0.20261925177848017,4.0936921273265473e-17,-4.782729416084481e-17
2,0.9963885607349141,0.9963885607349141,0.10629143914615487,0.10629143914615487,9.374118637765747,9.374118637765747,-0.035734359396476366,-0.035734359396476366,-0.030619622350004417,-0.030619622350004417,0.2015491070708464,0.2015491070708464,-0.020123065084569423,-0.020123065084569423
4,0.9911895598574983,0.9911895598574983,0.10714000336246488,0.10714000336246488,9.251348970974075,9.251348970974075,-0.0713612056863924,-0.0713612056863924,-0.061227323865828576,-0.061227323865828576,0.19833633927871386,0.19833633927871386,-0.040161639578020325,-0.040161639578020325
6,0.9824353865451818,0.9824353865451818,0.10849568069329875,0.10849568069329875,9.05506449904104,9.05506449904104,-0.10679866707723262,-0.10679866707723262,-0.0918966283460507,-0.0918966283460507,0.19297700417630706,0.19297700417630706,-0.060018583850270514,-0.060018583850270514
8,0.9699235839810477,0.9729895609078554,0.1102408929138951,0.1109006733109383,8.79821959296554,8.773522575285284,-0.14190291372187186,-0.16223547859843196,-0.12286043010430084,-0.1279061419038339,0.1854661755819149,0.18396821041597927,-0.07957981577170103,-0.08182751397561401
12,0.9334953722862973,0.9365191785789829,0.11400366576693749,0.11513552681568436,8.188292595737064,8.134059090885277,-0.20963861904092004,-0.23833127027553072,-0.18508268364155608,-0.19422009144517488,0.16408724140782227,0.1602385514400453,-0.1169492204533184,-0.11999871754219417
14,0.9113790803594689,0.9166503188327008,0.115325862965048,0.11930973894527379,7.902642624366766,7.682946312146063,-0.23811768339775985,-0.27145183509220683,-0.203376407049171,-0.229352853885403,0.150919324555747,0.1436977779240702,-0.1414684734156432,-0.13672103153939005
20,,,,,,,,,,,,,,
