beta,CL,CL_stall,CD,CD_stall,CL/CD,CL/CD_stall,CS,CS_stall
0,0.6616469398784572,0.6616469398784708,0.06787817760914448,0.06787817760914448,9.74756487553845,9.74756487553865,2.5151793378118226e-16,6.197205180606536e-17
2,0.6600488967105971,0.6600488967105971,0.0682157664018199,0.0682157664018199,9.675899451493782,9.675899451493782,-0.03720031019964623,-0.03720031019964623
4,0.6552384304541986,0.6552384304541986,0.06922780341152587,0.06922780341152587,9.464960581792873,9.464960581792873,-0.07439595209904028,-0.07439595209904028
6,0.6469105195930122,0.6469105195930122,0.0708570082187196,0.0708570082187196,9.12980290666726,9.12980290666726,-0.1115583188975412,-0.1115583188975412
8,0.6349182524504616,0.6349182524504616,0.07241144353797006,0.07241144353797006,8.768203220773142,8.768203220773142,-0.1482609774812276,-0.1482609774812276
12,0.6039002985840852,0.6063107187126981,0.0762813418028118,0.0767432897913541,7.916749814721073,7.9005046612036836,-0.21608343086427056,-0.22210923120417006
14,0.5867782946767324,0.5912969918053556,0.07881165392575562,0.0796716943633814,7.445323952083354,7.421669597090014,-0.24640589673172977,-0.25689530600347443
20,0.5363278599229673,0.5461116035394189,0.08791796024858758,0.09005246001607178,6.100321918371434,6.064371849941175,-0.30947137530407437,-0.32836037903160686
