channel,a,b,c,sideslip,vw
Cmz,2.5144482890323917e-05,-0.0002592699668495463,0.024645566894865047,10.0,5
Cx,4.1966167433847966e-05,0.0004267461620659306,0.6903617796772079,10.0,10
Cy,-5.033851729685492e-05,-0.00021330646910527328,-0.18853264576199077,10.0,10
Cz,-1.2782004692654682e-05,-0.0016057457688961932,-0.2037085433950838,10.0,10
Cmx,-7.439632246469107e-05,-0.0009132417547408521,-0.43720606892880587,10.0,10
Cmy,-7.546946829389369e-05,-0.00365360867170081,-1.4082787533065004,10.0,10
Cmz,9.54202030353814e-06,0.0004622675793882788,0.03204135081168689,10.0,10
Cx,1.711521483088761e-05,0.00036847591729126345,0.6909714990916757,10.0,15
Cy,8.418875852928364e-06,-0.0005772193131828653,-0.19411513769705518,10.0,15
Cz,4.28957409590773e-06,-0.0012125155272893677,-0.20289551175765358,10.0,15
Cmx,1.1384196612642906e-05,-0.0011490670041280392,-0.4454910625686337,10.0,15
Cmy,-4.4779639044529824e-05,-0.003397359213360815,-1.4102555823348653,10.0,15
Cmz,-2.1807674892912714e-05,0.0005850719337459786,0.034885267893978854,10.0,15
Cx,1.686034128282981e-05,-3.28937067734392e-05,0.6811714075424035,10.0,20
Cy,1.6185685709588816e-05,-0.0002664013994188288,-0.19775423759001295,10.0,20
Cz,5.70931138139984e-06,-0.0008038990190940353,-0.19622180501416336,10.0,20
Cmx,2.0363449417848647e-05,-0.0005278967640477837,-0.4462227878131122,10.0,20
Cmy,-2.7404899088748083e-05,-0.0024569535888828483,-1.4037366912809155,10.0,20
Cmz,-2.3044636239972215e-05,0.00042459303918129674,0.039418214213188585,10.0,20
Cx,1.3047676209299224e-05,0.000521084637007867,0.6748366887188311,10.0,25
Cy,-2.636063470624443e-05,-0.000178594099894488,-0.18943677788041105,10.0,25
Cz,-7.420115026810673e-06,-0.0007415214665828171,-0.18952012550816316,10.0,25
Cmx,-5.7480496190600284e-05,-0.0005312100021693806,-0.42732298352765397,10.0,25
Cmy,-6.3774808671263e-05,-0.0031859761170060542,-1.3892232875238557,10.0,25
Cmz,1.0848165674747169e-05,0.00023002932602410954,0.03353753143099883,10.0,25
Cx,9.206708725990352e-05,0.00026747651074839475,0.667298656255232,8.0,5
Cy,-6.64698846766463e-05,8.91492580110895e-05,-0.11830658613672154,8.0,5
Cz,-2.3441418599503755e-05,-0.0030144080743312917,-0.20224219668274732,8.0,5
Cmx,-4.948880495949453e-05,-0.00024729554772817756,-0.2952296377151834,8.0,5
Cmy,-0.00016146268715451135,-0.003680710404423246,-1.350712605166519,8.0,5
Cmz,-2.8257154609044596e-05,0.0005177056392371343,-0.009391947254313113,8.0,5
Cx,3.6155585170470316e-05,0.00017241668673247354,0.6731414900858423,8.0,10
Cy,-9.658061056282127e-06,-0.00043404820904091704,-0.14396691646703674,8.0,10
Cz,6.782760956235007e-06,-0.001565856052941141,-0.20195297890217476,8.0,10
Cmx,1.2135278322988576e-05,-0.0011489002911287773,-0.3293693295415404,8.0,10
Cmy,-7.45279457428898e-05,-0.0032344089783222984,-1.3639496138914646,8.0,10
Cmz,-2.4307476732554007e-05,0.0006664221620337518,-0.004434012769413062,8.0,10
Cx,4.267311644796632e-05,0.00030150007598856246,0.6714039759601178,8.0,15
Cy,-1.9449293530768386e-05,-0.0003749431686432171,-0.14399000376468757,8.0,15
Cz,-1.1970730862304974e-05,-0.001095546077996215,-0.2018072386139701,8.0,15
Cmx,-4.887861384966863e-05,-0.0008270430391519314,-0.32254118295033857,8.0,15
Cmy,-9.285849001061589e-05,-0.003291051562686723,-1.3632033438659168,8.0,15
Cmz,-3.475457939718694e-06,0.0004899093441554173,-0.007003217221966431,8.0,15
Cx,5.6442857254196075e-05,-0.00031771991503482964,0.656081701702584,8.0,20
Cy,-1.5409499129508172e-05,-9.211246871318835e-05,-0.1444964993266184,8.0,20
Cz,7.3891252391553195e-06,-0.0008100908759908883,-0.19989756849073279,8.0,20
Cmx,-3.463973748853731e-05,-0.00019637183569341611,-0.320673426209742,8.0,20
Cmy,-0.0001311686700546034,-0.0019403737879157613,-1.3434485852738418,8.0,20
Cmz,-3.183522345858997e-06,0.00045247324099078186,-0.0032128546842845897,8.0,20
Cx,-1.5250555002384892e-05,0.0005424042143364969,0.6605255697448129,8.0,25
Cy,6.566493189637155e-06,-0.0004582304980468977,-0.14749690888489467,8.0,25
Cz,1.9510254018429847e-05,-0.0009336275919470393,-0.19393466251148386,8.0,25
Cmx,1.1529008991403351e-05,-0.0009494813222051632,-0.32183135304131943,8.0,25
Cmy,7.4482212410859226e-06,-0.003619245173106216,-1.3539977849041247,8.0,25
Cmz,-1.6542076701335255e-06,0.0003845693830288484,-0.0034378969661738065,8.0,25
Cx,0.00011324589925728638,-0.00027847049811912956,0.6492707791615441,6.0,5
Cy,2.0502858076105265e-06,-0.0014512146498771082,-0.10640387652770486,6.0,5
Cz,4.6843508819561204e-05,-0.003198229572407277,-0.2206258680064808,6.0,5
Cmx,5.784252897121867e-05,-0.0021127925618845225,-0.27079047778179716,6.0,5
Cmy,-0.0001839722382252786,-0.0027848436277735597,-1.3161056620606455,6.0,5
Cmz,-5.816598980962849e-05,0.001074451509227767,0.005703893958076257,6.0,5
Cx,3.134337794404072e-05,-0.00013813846594919513,0.651985974548616,6.0,10
Cy,-1.891222174216101e-05,-0.0005573576512899621,-0.11934195152896529,6.0,10
Cz,1.850306259635197e-05,-0.001381594018775208,-0.211061379467258,6.0,10
Cmx,-4.347044214203802e-05,-0.0009043691238281862,-0.2590094166639377,6.0,10
Cmy,-8.354696104890242e-05,-0.0026591194057272297,-1.3113223698046383,6.0,10
Cmz,-2.91554620856271e-06,0.0005207209179314504,-0.010408430064408242,6.0,10
Cx,2.898881019717687e-05,0.0002351305170979872,0.6450549685242338,6.0,15
Cy,8.251941605191036e-06,-0.0005774583565227768,-0.12252118466065197,6.0,15
Cz,9.834278919926258e-06,-0.0010785368338965288,-0.2042873129436763,6.0,15
Cmx,5.4237445857236004e-06,-0.0010539277120037223,-0.2598430321471205,6.0,15
Cmy,-3.494906140530729e-05,-0.003241660923607565,-1.309341939981671,6.0,15
Cmz,3.0752528576394603e-06,0.0003881535774573804,-0.014890410623822329,6.0,15
Cx,3.460108533932865e-05,-0.0003795448500014017,0.6346474735852857,6.0,20
Cy,-9.081415677829509e-06,-0.00021426904939362093,-0.12052361555810547,6.0,20
Cz,-5.231153905228023e-06,-0.0006631938290534986,-0.19800622035429297,6.0,20
Cmx,-3.374466967670949e-05,-0.0002753599532180414,-0.2529079944539074,6.0,20
Cmy,-6.032704839609105e-05,-0.00208602795063888,-1.2941562195780134,6.0,20
Cmz,-3.35325471254805e-06,0.0004535418557552135,-0.010375400599045459,6.0,20
Cx,6.0748851977454266e-05,-0.0004262649989088613,0.6344990560987903,6.0,25
Cy,-4.056391038345697e-06,-0.0001433472941282032,-0.12975442186103553,6.0,25
Cz,-1.424491181010042e-06,-0.0005683468715308686,-0.1944405430018903,6.0,25
Cmx,-2.5751354446547414e-05,-0.00018034497412190977,-0.27089100115636733,6.0,25
Cmy,-0.00013051131478145642,-0.001852593160716447,-1.2939030320303886,6.0,25
Cmz,-1.275724726769355e-05,0.0004262624637026033,-0.0036317972473777615,6.0,25
Cx,7.826924600084326e-05,-0.00017916063688893204,0.6406547721470824,4.0,5
Cy,8.496193493245086e-05,-0.002804333881871378,-0.08114198780456691,4.0,5
Cz,4.3113909511153937e-05,-0.0036991130838562635,-0.22721945873697777,4.0,5
Cmx,0.0001616430212307506,-0.004001040159022358,-0.20857033834417227,4.0,5
Cmy,-9.81190088390261e-05,-0.0033917492468164357,-1.2978835399721245,4.0,5
Cmz,-6.99029979129651e-05,0.0017181520595472807,-0.0014635989812584389,4.0,5
Cx,2.764691222816366e-05,-0.00016682989559881328,0.6374858516271332,4.0,10
Cy,-6.963599365113823e-07,-0.0006916082642769663,-0.10011340780758328,4.0,10
Cz,1.8506409534508867e-05,-0.0015170794723996161,-0.21194418920613003,4.0,10
Cmx,-1.3757631123718132e-06,-0.0010450284966622156,-0.2234166488721212,4.0,10
Cmy,-6.814566967538702e-05,-0.002802744084627181,-1.2828094931872043,4.0,10
Cmz,-1.7396655655219076e-05,0.0006477482942755106,-0.004104954211614428,4.0,10
Cx,4.667496657619588e-05,-0.00011192580011905343,0.6319494967379251,4.0,15
Cy,-1.8907353764035685e-05,-0.0004780831722138453,-0.09930549854321459,4.0,15
Cz,-9.880951350539166e-07,-0.0009462094711549763,-0.20805299239105832,4.0,15
Cmx,-3.4651512052598115e-05,-0.0007135477768906408,-0.21752071803366801,4.0,15
Cmy,-8.379642335601541e-05,-0.0027574673203865563,-1.2769695410602213,4.0,15
Cmz,-4.12509124131111e-06,0.0004757619294051737,-0.007467252156022625,4.0,15
Cx,2.713080462087173e-05,-0.000272750935111547,0.6260427395308419,4.0,20
Cy,5.944032281481775e-06,-0.00014022400452934125,-0.10186926280230428,4.0,20
Cz,2.101294751086113e-05,-0.0008652266347230139,-0.20487928950669537,4.0,20
Cmx,2.8923224214511278e-06,-8.303330744537254e-05,-0.21910942840013084,4.0,20
Cmy,-3.0444799903663755e-05,-0.0024289582681981566,-1.277635555194037,4.0,20
Cmz,-7.63102562819633e-06,0.000453742814343692,-0.005513858838229687,4.0,20
Cx,2.5601269940681794e-05,-0.00022889042403160455,0.6213148462494992,4.0,25
Cy,5.305591704439837e-06,-0.00012660453274395742,-0.10671259902834775,4.0,25
Cz,8.538985700223558e-06,-0.0006147791621853181,-0.1982272955764115,4.0,25
Cmx,-3.907069547619729e-06,-8.79537580649986e-06,-0.2258823786825728,4.0,25
Cmy,-4.41913588974538e-05,-0.00221701371527539,-1.2697190490696086,4.0,25
Cmz,-1.3564532372144336e-08,0.00026071695738454114,-0.002703404772103474,4.0,25
Cx,0.00010461124294496419,-0.0005892029597044757,0.6276094835984724,2.0,5
Cy,0.00018719535278430475,-0.004440776935850378,-0.04357822053628997,2.0,5
Cz,-4.152008939707061e-06,-0.0027963958388072525,-0.2138008244997283,2.0,5
Cmx,0.0002748660923169444,-0.004884284997122263,-0.14157230897097467,2.0,5
Cmy,-0.0001478741192001962,-0.002825307149821299,-1.2669147389219935,2.0,5
Cmz,-6.651023210087826e-05,0.00163114155028123,-0.0025815868807543274,2.0,5
Cx,3.156913528979727e-05,-0.0004645265369981435,0.6289576512942386,2.0,10
Cy,4.847014452203585e-05,-0.0012143228571476002,-0.06558231563400747,2.0,10
Cz,2.230081836735492e-05,-0.0012400816099734059,-0.2162321414351556,2.0,10
Cmx,8.140484760549662e-05,-0.00161584595997004,-0.15736236655288474,2.0,10
Cmy,-6.972653979745943e-05,-0.0021226726071741685,-1.2629576213578533,2.0,10
Cmz,-1.6117329379595544e-05,0.0006408412794377216,-0.0011957187228601182,2.0,10
Cx,2.8774072699572825e-05,-0.0001547044905761125,0.623024331436004,2.0,15
Cy,3.054590621485261e-05,-0.0007942203805140871,-0.0641526455555905,2.0,15
Cz,6.179743029962193e-06,-0.0008685140801060084,-0.20944065143209747,2.0,15
Cmx,5.308682278496854e-05,-0.0010997731352475782,-0.1474300887000614,2.0,15
Cmy,-4.9725852659880624e-05,-0.0024251994258071043,-1.25930557752124,2.0,15
Cmz,-1.2914773165748742e-05,0.0003155822970659848,-0.00044078886276696845,2.0,15
Cx,6.015566097946743e-05,-5.484864081816981e-05,0.6103440426491357,2.0,20
Cy,6.230065777042881e-06,-0.00031368861797858666,-0.06221511863677072,2.0,20
Cz,-1.4579205268720086e-05,-0.0009029183639682675,-0.1999455774218389,2.0,20
Cmx,2.0595834571183085e-05,-0.0004083228282909243,-0.14373077873893686,2.0,20
Cmy,-8.506998591590975e-05,-0.002529265932418657,-1.2466005833802234,2.0,20
Cmz,-1.0758223900222643e-05,0.0002824992872464045,0.0001747071379240657,2.0,20
Cx,2.9683236019383687e-05,-8.117556951957153e-05,0.6165574753213156,2.0,25
Cy,2.4765501707826977e-05,-0.00032774267786557027,-0.06974787102495561,2.0,25
Cz,1.0058490500546234e-05,-0.0008002366365825476,-0.20114599693903357,2.0,25
Cmx,4.610901116100889e-05,-0.000484891063612952,-0.1536649476729678,2.0,25
Cmy,-6.371887084576447e-05,-0.0023866875482036884,-1.2555319315044717,2.0,25
Cmz,-9.460896718540108e-06,0.00021004961214465858,0.0017305401822687529,2.0,25
Cx,0.00017464352461798766,-0.0016421108459895894,0.6222703058624031,0.0,5
Cy,0.0002822533571688811,-0.00704425634099991,0.025547630697409417,0.0,5
Cz,7.613642311931146e-05,-0.0028685593498731198,-0.23571482438561564,0.0,5
Cmx,0.00037435794448258884,-0.008057024829467262,-0.010444359265973448,0.0,5
Cmy,-0.00023335489460772496,-0.0020809742188246986,-1.2465931429698922,0.0,5
Cmz,-0.0001703687948852817,0.0030201758933092364,0.009806097302599922,0.0,5
Cx,8.316963008458686e-05,-0.000656567513476539,0.6187824949941861,0.0,10
Cy,7.41079820048028e-05,-0.0021172172528886534,-0.007988009214995052,0.0,10
Cz,-1.1659575017987757e-05,-0.0010379344260126253,-0.21072862745118598,0.0,10
Cmx,0.00011573921253840041,-0.0029181600519482863,-0.040039510181804856,0.0,10
Cmy,-0.00014423312420073096,-0.00177647042104184,-1.2423910848503417,0.0,10
Cmz,-3.856450918318879e-05,0.0007687290132106234,0.006284196470418402,0.0,10
Cx,5.885526700831706e-05,-0.0005746087654869063,0.6139764235860848,0.0,15
Cy,6.582053190286675e-05,-0.0012232590154391202,-0.013441400631063216,0.0,15
Cz,-1.5433284762821338e-05,-0.0005643063173045725,-0.20229944914455544,0.0,15
Cmx,9.374934086457665e-05,-0.0017738304937027593,-0.03859610337412358,0.0,15
Cmy,-9.520400007692644e-05,-0.0018091229667441837,-1.239746264638504,0.0,15
Cmz,-5.743796570289323e-06,0.0003117471427358788,0.005509374853462688,0.0,15
Cx,7.843392359529597e-05,-0.0004998901126310314,0.603486652032356,0.0,20
Cy,1.1878618446133278e-05,-0.0005721090380058837,-0.004561417824061874,0.0,20
Cz,-1.8420151768257277e-05,-0.0006127745803436609,-0.1979265928757981,0.0,20
Cmx,1.4873674633557273e-06,-0.0008307325903304338,-0.01991237662981871,0.0,20
Cmy,-0.00013639562511503096,-0.0015152787013334784,-1.2280195586449283,0.0,20
Cmz,-1.608526574524172e-05,0.0002665452287065692,0.008463641724308447,0.0,20
Cx,-3.1082422385241236e-05,0.00017078490077061516,0.6246553949544962,0.0,25
Cy,7.551442065673187e-06,-0.000490285221206994,-0.006313584225757144,0.0,25
Cz,4.0686568756628426e-05,-0.0007942920313513961,-0.20617370678797006,0.0,25
Cmx,1.8012810644044474e-07,-0.0006327471467243142,-0.02202450713658984,0.0,25
Cmy,7.047375307979771e-05,-0.0030424338020040177,-1.2706742479784632,0.0,25
Cmz,-1.008148086292252e-05,0.0001747351813698078,0.007979973250821046,0.0,25
Cx,5.0865237043738996e-05,0.0005249322135698459,0.6274077087549428,-2.0,5
Cy,-1.0971502567484103e-05,0.0002796103980249046,0.04711449138658661,-2.0,5
Cz,8.67299238951089e-05,-0.0038956145180561786,-0.22977362720553546,-2.0,5
Cmx,9.694040648106791e-05,-0.00010232784861724059,0.055609029239242026,-2.0,5
Cmy,-8.932336730582937e-05,-0.004214228562199599,-1.2655668335731147,-2.0,5
Cmz,-3.16276675151522e-05,0.0001228199424779543,0.01993815177578557,-2.0,5
Cx,3.715645387700559e-05,-4.1941606065214816e-05,0.6228666657042182,-2.0,10
Cy,4.135907403954144e-05,-0.00031585367738642093,0.03462031996509437,-2.0,10
Cz,-1.9003904577821962e-06,-0.0014192060627959975,-0.21313213849818455,-2.0,10
Cmx,9.881307769565752e-05,-0.0008249977244071558,0.056158294418991644,-2.0,10
Cmy,-7.076106674857227e-05,-0.002598110987173859,-1.2547324770954875,-2.0,10
Cmz,8.897121327464697e-08,-3.492812861042086e-05,0.011825266510815136,-2.0,10
Cx,-7.077990276157872e-06,0.00011365226892243535,0.6296690607512442,-2.0,15
Cy,-4.02264743724796e-06,-0.00035225078096415887,0.046513867360810035,-2.0,15
Cz,2.5437469314636053e-05,-0.000858691297131547,-0.21360458464324591,-2.0,15
Cmx,2.034955778356553e-05,-0.0008772605792557314,0.07583815201204663,-2.0,15
Cmy,-2.774011865646115e-06,-0.0027180468083866775,-1.2665204473130431,-2.0,15
Cmz,-1.9277837336469047e-05,2.9479768224688026e-05,0.017373122355706285,-2.0,15
Cx,8.572451916192395e-06,0.00014227417848182127,0.6121185951228416,-2.0,20
Cy,-4.099785942728455e-06,-7.43705675014421e-05,0.04773580804366724,-2.0,20
Cz,1.2796919318807221e-05,-0.0008284256160588703,-0.20186023640210726,-2.0,20
Cmx,2.325195528964561e-06,-0.0003655721857737751,0.08288527898444067,-2.0,20
Cmy,1.4999327473501464e-06,-0.0029001565217735945,-1.2504718314866108,-2.0,20
Cmz,-7.995439117956998e-06,2.9030445516034385e-06,0.015734098060532057,-2.0,20
Cx,4.885258749200875e-05,-0.00016951015549878748,0.6131522860989946,-2.0,25
Cy,5.944533586157776e-07,-0.00024723585770155973,0.04399387438549819,-2.0,25
Cz,3.884063684167584e-06,-0.0005544455969008425,-0.20203826099149255,-2.0,25
Cmx,1.232858508575846e-05,-0.0005988864320716149,0.08125257539674081,-2.0,25
Cmy,-8.762973885462447e-05,-0.002273636178850465,-1.25161734109169,-2.0,25
Cmz,-1.2810575588729309e-05,6.336852951977626e-05,0.013890677708486008,-2.0,25
Cx,4.3871828358654105e-05,0.0007170884363606843,0.6347904887376115,-4.0,5
Cy,-4.473853258521307e-05,0.00030201538247681567,0.09245575874140452,-4.0,5
Cz,3.860004339067972e-05,-0.0033774762692486454,-0.22366958286790745,-4.0,5
Cmx,5.323298397315244e-05,0.00011194517860204717,0.1368664168767268,-4.0,5
Cmy,-7.083925816027673e-05,-0.0039363154733570715,-1.2803181463519204,-4.0,5
Cmz,-3.085021165479251e-05,7.508439959767548e-05,0.01857486424873702,-4.0,5
Cx,3.761794317090468e-05,0.00015464289602809748,0.6318840966055854,-4.0,10
Cy,-5.550430497389549e-07,-0.00029107761912348793,0.08018494643316144,-4.0,10
Cz,2.022048784596977e-05,-0.0015349497345596415,-0.21107723846874016,-4.0,10
Cmx,4.4919388786859757e-05,-0.0008775658769688858,0.1343848440659501,-4.0,10
Cmy,-6.740074431077134e-05,-0.0030158546592459383,-1.2674623481998097,-4.0,10
Cmz,-1.960616098769092e-05,9.881482399586874e-05,0.020610004753697658,-4.0,10
Cx,3.3374282320520764e-06,0.00020969362417229908,0.6336204190626136,-4.0,15
Cy,-1.6250682794399857e-06,-0.0003204792352397814,0.07933654842624561,-4.0,15
Cz,2.0231390757914022e-05,-0.0008950189402123147,-0.21044860654548245,-4.0,15
Cmx,3.202273121468199e-05,-0.0008558953245254448,0.134949570659406,-4.0,15
Cmy,-2.9717008835869828e-05,-0.0029852162101277517,-1.270117045034844,-4.0,15
Cmz,-1.3096084985297518e-06,-1.6422151755932481e-06,0.02007077357796335,-4.0,15
Cx,1.3469287749998509e-05,0.00010820113025880448,0.6187244718557758,-4.0,20
Cy,2.131773770052294e-06,-5.2806965153616996e-05,0.07924527843836221,-4.0,20
Cz,1.2863556353632679e-05,-0.0008644386351410583,-0.20290715572898022,-4.0,20
Cmx,1.9932301687459833e-05,-0.0005143387780705736,0.13790782271609733,-4.0,20
Cmy,-2.0306308264085335e-05,-0.0028027690615199555,-1.2589150397884254,-4.0,20
Cmz,-8.99605391817234e-07,2.5753284371092977e-05,0.020256644310574883,-4.0,20
Cx,3.448849083156343e-06,0.00047373850447656173,0.6248934951976622,-4.0,25
Cy,1.172907026077179e-05,-0.0001675577266986273,0.0801388058067932,-4.0,25
