Filename,sample index,Date,Folder,config,aoa,vw_actual,Dpa,Pressure,Temp,Density,vw,sideslip,C_D,C_S,C_L,C_roll,C_pitch,C_yaw,C_D_std,C_S_std,C_L_std,C_roll_std,C_pitch_std,C_yaw_std,SNR(Fx),SNR(Fy),SNR(Fz),SNR(Mx),SNR(My),SNR(Mz),aoa_kite,dyn_vis,Rey
normal_aoa_12_vw_05,5,6-4-2024,data/,normal,12.0,4.98,11.4,1006.22,26.3,1.171,5,6.0,0.057599680539463724,0.1701309484712705,0.5161765937783332,0.2457735452115161,0.3185237587067073,0.1531768384293101,0.14005840397460145,0.10130483607421488,0.8216637453221208,0.2694809162032535,2.145826509695661,0.40371282331808644,37.66621294583231,20.65316656169867,55.84698231647431,15.931898210487347,61.33246027060942,24.671133338741402,4.75,1.681418755427773e-05,138729.9857617296
normal_aoa_12_vw_05,6,6-4-2024,data/,normal,12.0,4.98,11.38,1006.22,26.3,1.171,5,4.0,0.05860815742176354,0.1240240137044252,0.5069149257140467,0.20553134572348686,0.3733970727851412,0.13762543401451388,0.14115834764552043,0.09426391491080144,0.8128289814088301,0.2649131301208078,2.1272458000921786,0.2657851341797422,37.59964192272234,22.57543272281793,55.84666884418872,17.89872133754558,61.33110466942159,21.065186753459482,4.75,1.681418755427773e-05,138729.9857617296
normal_aoa_12_vw_05,7,6-4-2024,data/,normal,12.0,4.98,11.38,1006.22,26.3,1.171,5,2.0,0.056063518923440865,0.07345054026367039,0.5492487348002068,0.17413821012335712,0.2697767766679342,0.13579302988767522,0.16294399111340105,0.10353915255874496,0.7921370597049008,0.26654237038335066,2.08141183887102,0.2313661582328705,37.5128058277819,24.371609821806764,55.84475934324305,19.646898827414436,61.3340995560817,14.808043941224227,4.75,1.681418755427773e-05,138729.9857617296
normal_aoa_12_vw_05,8,6-4-2024,data/,normal,12.0,4.98,11.38,1006.22,26.3,1.171,5,0.0,0.05311807312654037,0.08517453678370117,0.5284045627370607,0.20887486027089155,0.33747386244415745,0.2674674195644174,0.18227860678113705,0.10529243200538413,0.8084300241449002,0.26955629460349023,2.121830419721219,0.23030183320388248,37.50398302585971,25.41947062470427,55.845486693158676,20.684916587926022,61.33401676292559,13.410128314321922,4.75,1.681418755427773e-05,138729.9857617296
normal_aoa_12_vw_05,9,6-4-2024,data/,normal,12.0,4.98,11.39,1006.22,26.2,1.171,5,-2.0,0.06674327312466748,0.013084855556817803,0.5389328454189312,0.09036794441692947,0.2805536171116334,0.21201998354235277,0.13627129062670298,0.10614913755928851,0.8133039203846456,0.27418597629174046,2.1326861263316754,0.26458868009685177,37.615919566475995,26.575759382719472,55.84525488909259,21.776909325806763,61.33116876267543,18.252288298598838,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,10,6-4-2024,data/,normal,12.0,4.98,11.4,1006.19,26.2,1.171,5,-4.0,0.06874336743408949,-0.034213731410386354,0.5269692913870686,0.06163868218710702,0.31076117637001555,0.20795317769747937,0.15014172099962014,0.13761960558041791,0.8099322245955323,0.2847079740976561,2.124554539969484,0.30648771605121294,37.68170417334768,27.62574837660291,55.84612133628514,22.817085971213714,61.32882740500639,23.276819184381665,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,11,6-4-2024,data/,normal,12.0,4.98,11.39,1006.19,26.2,1.171,5,-6.0,0.06789730236904264,-0.08359832501175189,0.5292695994426218,0.02575471827226088,0.3045800915777648,0.19662341076234677,0.144505704069452,0.09612585568210295,0.813505145713907,0.29836733425981893,2.1367253355167106,0.2785173703748313,37.79659015335161,28.562602792051685,55.84587524555127,23.780068395417185,61.326242621092234,28.078512089676206,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,12,6-4-2024,data/,normal,12.0,4.98,11.39,1006.19,26.2,1.171,5,-8.0,0.04519455101869102,-0.11233839620998365,0.5088760534927429,-0.006317377035285024,0.3803776521041256,0.22317919400816874,0.21092515095300618,0.13077472646879293,0.8075815288061505,0.3555496554918219,2.1412254532117183,0.3328167088878826,37.78273730263992,29.220827741457164,55.8470106138711,24.428473368081136,61.32363895493863,30.522581835538418,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,13,6-4-2024,data/,normal,12.0,4.98,11.4,1006.29,26.2,1.171,5,-10.0,0.07173779074300984,-0.08654384668002102,0.504089951674809,0.0027882389441565734,0.32131898570332057,0.2852784405158613,0.1980295555529243,0.16360320478162932,0.8185864416972247,0.38589115123113504,2.157739552989687,0.3812638698368855,38.05431649565041,29.500820201506887,55.84804969400092,24.659514915850597,61.31913168670248,31.116613388893207,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,14,6-4-2024,data/,normal,12.0,4.98,11.4,1006.29,26.2,1.171,5,-12.0,0.06705798536401385,-0.09541687515204847,0.48634831781528437,-0.01550451921279122,0.3551540605135234,0.2913841855483286,0.15764549673839787,0.13373766618985422,0.8018986039785755,0.35140336305720876,2.1036956695233284,0.38553768975986763,38.19839887775861,30.225002411235316,55.84812236496286,25.401132153038862,61.31686830892999,32.60792896021443,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,15,6-4-2024,data/,normal,12.0,4.98,11.41,1006.29,26.2,1.171,5,-14.0,0.07688465425990565,-0.12096614279307154,0.4944036127035391,-0.03655697812939432,0.2978822048438134,0.26507947368528684,0.18383704307499266,0.16426536567292052,0.8162684162550542,0.4029765583694904,2.145359460798345,0.3974734994804493,38.2840323584357,30.91917369208124,55.84794581790226,26.125481542958347,61.314162163375464,33.97578841173512,4.75,1.6815482646421633e-05,138719.30107794967
normal_aoa_12_vw_05,16,6-4-2024,data/,normal,12.0,4.97,11.4,1006.29,26.2,1.171,5,-20.0,0.08652448964278044,-0.18240772213403303,0.48874066283053297,-0.11786321693436992,0.2728818572773258,0.2640307543771864,0.1740559562607395,0.1626266893019827,0.8231727322996124,0.4447045799480109,2.1678426587721624,0.38395984684520795,38.45502686145334,32.76319320666003,55.847941388480066,27.891949199013286,61.31364486056713,37.3303493313163,4.75,1.6815482646421633e-05,138440.7482645401
normal_aoa_12_vw_10,0,6-4-2024,data/,normal,12.0,10.04,46.51,1006.4,26.3,1.171,10,-20.0,0.07389818394752064,-0.21299407300950554,0.5121447742324087,-0.20438839769629774,0.1063392142168776,0.17621960296719516,0.07164799159948794,0.06393583258319277,0.257952165358751,0.17923989312839242,0.6756876939453534,0.16920241197138294,47.756730554534414,40.31491531068224,55.67814879060189,35.712483726341056,59.80314394759367,49.026980987453584,4.75,1.681418755427773e-05,279688.5656722419
normal_aoa_12_vw_10,1,5-4-2024,data/,normal,12.0,10.0,46.17,1006.38,26.3,1.171,10,-14.0,0.06833943614286862,-0.1734617229637102,0.5396907162894673,-0.16256574519612946,0.12344624814251297,0.1560974318505881,0.0713561038691641,0.07368982846385418,0.2534912967969179,0.17169136286450196,0.6654123562244219,0.16968461054394798,47.42045429152819,37.623233349177404,55.67360006550021,33.05926726778396,59.79774453255657,46.22082941239103,4.75,1.681418755427773e-05,278574.2685978505
normal_aoa_12_vw_10,2,5-4-2024,data/,normal,12.0,10.0,46.13,1006.34,26.3,1.171,10,-12.0,0.062058431133324155,-0.15034118897718413,0.5423363152752784,-0.13505671426083718,0.13686934402368456,0.17578411842372782,0.06772865926943734,0.07744185400269657,0.25813393205182167,0.20343494540059398,0.6800209333953436,0.2006794101905276,47.205397050923715,36.376437463431984,55.67508231146439,31.811209088109266,59.82042296884119,44.991256485341246,4.75,1.681418755427773e-05,278574.2685978505
normal_aoa_12_vw_10,3,5-4-2024,data/,normal,12.0,10.01,46.2,1006.37,26.3,1.171,10,-10.0,0.054939984009173486,-0.15012522521267022,0.5556017897549318,-0.12974644711313374,0.12962914797975675,0.1452496842064894,0.06187793646933019,0.08933025682179133,0.2558541559046233,0.22779149691741957,0.6751830862586781,0.2109870441346415,47.03860881550272,35.37617902116572,55.67075468164521,30.793916857771315,59.83324196511869,43.81156266584656,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,4,5-4-2024,data/,normal,12.0,10.01,46.19,1006.39,26.3,1.171,10,-8.0,0.03328984229288893,-0.15222294299729644,0.5502147095454785,-0.11862009243496326,0.14562749377473272,0.08470819969217387,0.051271198967125446,0.0903410915278858,0.25201339869309397,0.2565237489586669,0.6629502019665863,0.23353133031891032,46.61705277487685,34.52322258834339,55.6728957941813,29.972211779972863,59.905890701252275,42.2605032728117,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,5,5-4-2024,data/,normal,12.0,10.01,46.2,1006.36,26.3,1.171,10,-6.0,0.04986007587263081,-0.1163687193151863,0.567110874783397,-0.07958619879519307,0.11311576295770195,0.08243682091147124,0.05947996734076485,0.08148182794392292,0.25487242172765584,0.23264679607135777,0.6702853571126931,0.2104829011931746,46.533164076004184,33.207648548844126,55.6684730409905,28.543916685608924,59.89883765165141,39.98912383539857,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,6,5-4-2024,data/,normal,12.0,10.01,46.23,1006.36,26.3,1.171,10,-4.0,0.05697417452514061,-0.07400713721547199,0.571111202341652,-0.04432936282530571,0.1302748564317865,0.08115824924911698,0.08314932643491144,0.07916890538384504,0.2567715526381583,0.22993034484128066,0.6789929422100361,0.2019217601437363,46.35628080317596,31.25435345398849,55.66804388473278,26.542762251115025,59.89360960889595,36.529534042647924,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,7,5-4-2024,data/,normal,12.0,10.01,46.19,1006.39,26.3,1.171,10,-2.0,0.05983622357520132,-0.026589282997540733,0.5736253551859142,-0.01602435022197395,0.11455016745092222,0.07970991494098148,0.0642306093216251,0.07406325825839653,0.25836958835126383,0.2150086893018492,0.6768639125803583,0.18939729478273215,46.29354236877111,28.458796146252542,55.665737156489634,23.69786267912263,59.90366327306591,30.170841262942332,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,8,5-4-2024,data/,normal,12.0,10.01,46.25,1006.39,26.3,1.171,10,0.0,0.053327292604413545,0.009201848780433071,0.5647897011644987,0.027389794602317896,0.13640623581819525,0.054407114285001,0.06458072722950146,0.07616660698421063,0.2560444466031188,0.20167298287007718,0.672397337269792,0.18045504867966133,46.2291556197934,24.05339806168204,55.66883269701771,19.28945421775861,59.92135642728412,20.47420151050024,4.75,1.681418755427773e-05,278852.8428664484
normal_aoa_12_vw_10,9,5-4-2024,data/,normal,12.0,10.04,46.52,1006.42,26.3,1.171,10,2.0,0.05250611407300112,0.024126895183476788,0.5680518637134262,0.03424543199257638,0.12726145124187255,-0.019971711431666775,0.06269705303929804,0.0827680517290751,0.2585662201264747,0.21074090217124597,0.6801549739082656,0.18795443819976101,46.282454764461924,18.149658073838143,55.66637244344439,12.344660532710533,59.905602313679125,25.544985128448793,4.75,1.681418755427773e-05,279688.5656722419
normal_aoa_12_vw_10,10,5-4-2024,data/,normal,12.0,10.05,46.52,1006.4,26.2,1.171,10,4.0,0.05328957112868397,0.06267263147320205,0.5609353792714457,0.05508531211759705,0.12368413624349775,-0.03296147802423229,0.06365037597428794,0.07716991814519711,0.2597660955288463,0.2129772951426557,0.6835264885335971,0.18847897892397183,46.39396036925765,13.20944096055316,55.66828507401096,6.875426255152696,59.90030635845305,34.04130240435949,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,11,5-4-2024,data/,normal,12.0,10.04,46.55,1006.41,26.2,1.171,10,6.0,0.04901048928763111,0.11830898366000234,0.5507857116460176,0.09386088546539924,0.14246084145258428,-0.007635999044746073,0.0682608403657175,0.07148011914309099,0.25748773102226447,0.21013551791027626,0.6773534626522587,0.18683085926002155,46.48161700270469,15.9490508380367,55.6725904685915,13.421625727131149,59.898996687492705,38.499504135433206,4.75,1.6815482646421633e-05,279667.0246631756
normal_aoa_12_vw_10,12,5-4-2024,data/,normal,12.0,10.05,46.55,1006.44,26.2,1.171,10,8.0,0.03236915254514397,0.15890443885033181,0.5364393124375351,0.13923453403034716,0.15479912191178094,-0.0005312957763789826,0.05852245797337321,0.08364870155606269,0.2518940860798847,0.2247694277106208,0.6614343878345543,0.20837071000043564,46.562813532672905,21.552071941200563,55.67843987704092,19.401437135460554,59.91161318961025,41.01995112410297,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,13,5-4-2024,data/,normal,12.0,10.04,46.53,1006.38,26.2,1.171,10,10.0,0.03038149458971849,0.15522458925002283,0.5356193696336624,0.13952474737613138,0.15704583855084617,-0.06379326409365917,0.0773556784210251,0.06716938721969117,0.26192063422144235,0.19052216725690363,0.6888561079813313,0.17317764461566923,46.69981907492366,25.51760371966944,55.67721430028108,22.495094955470066,59.88896825754561,42.84441133697022,4.75,1.6815482646421633e-05,279667.0246631756
normal_aoa_12_vw_10,14,5-4-2024,data/,normal,12.0,10.05,46.57,1006.41,26.2,1.171,10,12.0,0.04902319503791231,0.14567348174819675,0.5215127638188685,0.14469295806599952,0.18481253146661192,-0.11695150574231462,0.06740091736207286,0.07147263003550261,0.2544143818964959,0.17144016727788694,0.6658823963829412,0.17177467753199052,47.01673133407262,28.31873706287154,55.680260116737244,24.508177363333214,59.83321028524097,44.14047269427503,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,15,5-4-2024,data/,normal,12.0,10.05,46.6,1006.42,26.2,1.171,10,14.0,0.059375888879825894,0.16035728230400031,0.5240758906714617,0.1511266426617497,0.1359639382283196,-0.12493242212164671,0.054121522352693394,0.07981449175904193,0.2596261398145264,0.17720670333014732,0.6784427591654475,0.18407466771371325,47.24101712901217,31.085911302927016,55.67946874259621,27.105514364188032,59.82078893182345,45.523869436191035,4.75,1.6815482646421633e-05,279945.57747658517
normal_aoa_12_vw_10,16,5-4-2024,data/,normal,12.0,10.04,46.55,1006.36,26.2,1.171,10,20.0,0.06829122944177497,0.20281431881350445,0.5045107708180931,0.18691732356588797,0.108367881176574,-0.16071247526868918,0.050708208078288734,0.06738202689095747,0.25343338934779164,0.18873077776904165,0.6622890648201212,0.17950256748343918,47.48124863223522,36.18727309770422,55.68330587541,31.92089033423842,59.836602763805224,48.72705295310564,4.75,1.6815482646421633e-05,279667.0246631756
normal_aoa_12_vw_15,0,6-4-2024,data/,normal,12.0,14.96,103.2,1006.33,26.5,1.17,15,20.0,0.0605329974420628,0.21189342862457478,0.5132691874176084,0.18764181085993747,0.0831687432604958,-0.16112360451570024,0.05858796584569134,0.09207459049580452,0.12641879489865518,0.3002109584942224,0.3387683974627159,0.24612756520535875,53.72725075745088,44.114275953190216,55.409071515983975,39.98971055410607,56.71067363135261,55.68489175508804,4.75,1.6811597859601986e-05,416455.35769232083
normal_aoa_12_vw_15,1,6-4-2024,data/,normal,12.0,14.96,103.3,1006.36,26.6,1.17,15,14.0,0.05861799104487589,0.16473587053744415,0.5389662859843614,0.14495508376752902,0.0950665165052184,-0.13239455383806892,0.06585620971632745,0.14716905084749493,0.13024522540452277,0.447408681340573,0.35363834647999287,0.3653973615821485,53.42705351511376,39.43138403057601,55.39616614581668,35.98555952462243,56.650180806483256,52.501678355204334,4.75,1.68103032573003e-05,416487.4299313736
normal_aoa_12_vw_15,2,6-4-2024,data/,normal,12.0,14.96,103.2,1006.34,26.6,1.169,15,12.0,0.05530630775162299,0.15016499283163418,0.5461821573900235,0.1380836664950088,0.11585152869433676,-0.1218463912510907,0.07619142560142941,0.1091036337085015,0.13495191611845597,0.33712647930729917,0.3606587325625382,0.2781772929449312,53.27286124193381,37.61676008048678,55.39393059155123,34.156272902232274,56.64145518796402,51.12986170475811,4.75,1.68103032573003e-05,416131.4577690391
normal_aoa_12_vw_15,3,6-4-2024,data/,normal,12.0,14.96,103.15,1006.34,26.7,1.169,15,10.0,0.033432627475621986,0.15819052014776852,0.5435975825106585,0.12820829703811587,0.11153962415594296,-0.06233256730552075,0.052871804772972854,0.07944750664229813,0.11820255679828512,0.22683991132037856,0.3222513979163012,0.19735646210768854,52.9168637951637,36.10366381144829,55.39573611622002,32.809272965522744,56.88592319588463,49.68818791056826,4.75,1.680900881850899e-05,416163.50348375295
normal_aoa_12_vw_15,4,6-4-2024,data/,normal,12.0,14.96,103.25,1006.32,26.7,1.169,15,8.0,0.03519317459688315,0.15478091210383507,0.5511159787158385,0.1223848841909336,0.10882898183224657,-0.011709774440086178,0.05716658152116605,0.0780639459982244,0.11834244424734844,0.25192321422575703,0.32184433254489875,0.2044799817802422,52.76515128600985,34.089373828155644,55.39007179382745,31.05041721143396,56.91900634605048,47.82797889737755,4.75,1.680900881850899e-05,416163.50348375295
normal_aoa_12_vw_15,5,6-4-2024,data/,normal,12.0,14.96,103.17,1006.34,26.7,1.169,15,6.0,0.05236168252661267,0.11250508829842094,0.5708978229949321,0.07566847181276706,0.07915913401981517,-0.0214863108722944,0.06891106639331535,0.09795319478886376,0.12081035079547915,0.3158742984173084,0.33227503149899107,0.25202459193580473,52.6249558700695,29.736701837587304,55.37719165545322,27.83387307327345,56.89379724399444,45.11535565895333,4.75,1.680900881850899e-05,416163.50348375295
normal_aoa_12_vw_15,6,6-4-2024,data/,normal,12.0,14.96,103.02,1006.26,26.8,1.169,15,4.0,0.057905807765572075,0.061878704402087904,0.5730534849739479,0.041401971620902214,0.07607624580447708,-0.03619466434481352,0.06112953747569451,0.10146947546459938,0.1155026122546331,0.3269886764824027,0.3210807640177559,0.26462521482915813,52.565832961279284,25.0466786879291,55.37197164787887,22.2461006211785,56.9079442517289,40.9886310641433,4.75,1.6807714543342376e-05,416195.5500827371
normal_aoa_12_vw_15,7,6-4-2024,data/,normal,12.0,14.97,103.2,1006.26,26.8,1.169,15,2.0,0.054265094250030455,0.017092325086229907,0.5814971239043238,0.006982122746179149,0.08842185238975288,-0.03285147446833713,0.05576845893315255,0.10352804590161918,0.12729132180475275,0.321829029258516,0.35149032901558974,0.2632642182518063,52.40148141855591,22.044066434405,55.365920670278655,12.596145194869456,56.901120196811014,31.273906298384464,4.75,1.6807714543342376e-05,416473.75566434325
normal_aoa_12_vw_15,8,6-4-2024,data/,normal,12.0,14.96,103.07,1006.31,26.8,1.169,15,0.0,0.06093052047268069,-0.005989581475064354,0.590487075660288,-0.009247815061171807,0.05839567284119319,0.026419118940872174,0.06686703278115165,0.10756281074928342,0.13029571338983903,0.3334034833037604,0.36079427374289463,0.27140880011031826,52.39235654167681,24.860501409363923,55.36364231821686,17.440536090045427,56.91004656022565,26.69667209346693,4.75,1.6807714543342376e-05,416195.5500827371
normal_aoa_12_vw_15,9,6-4-2024,data/,normal,12.0,14.97,103.06,1006.32,26.9,1.169,15,-2.0,0.05875740739689955,-0.025222820140121793,0.5846837889752661,-0.01970237507129318,0.08085377582113157,0.08486091500479755,0.06394908289909317,0.09228117800990764,0.12182011973851642,0.29022348832573946,0.3407218569740574,0.23964450434844295,52.47358943514716,29.613169607228294,55.36333850911314,25.882656282911967,56.86561409113671,37.459281965543774,4.75,1.680642043191446e-05,416505.8245661547
normal_aoa_12_vw_15,10,6-4-2024,data/,normal,12.0,14.97,103.13,1006.29,26.9,1.168,15,-4.0,0.06039526621549649,-0.08129827289702592,0.5836837327983758,-0.06498161479958843,0.08153737309775566,0.06483649717629382,0.05913926172341911,0.08683392041470524,0.1196991238501667,0.25786653550011396,0.3289401271230351,0.21840687237328055,52.56508856164823,34.7714796334205,55.36594278248258,30.343785467636113,56.84396169725943,43.49994575290363,4.75,1.680642043191446e-05,416149.53215848474
normal_aoa_12_vw_15,11,6-4-2024,data/,normal,12.0,14.97,103.19,1006.28,26.9,1.168,15,-6.0,0.05409869703918211,-0.12494305882413792,0.5746619305062093,-0.10040482471953045,0.0872426975577982,0.058121807930746124,0.06814969628742176,0.0841255618147561,0.11944629715518527,0.25362756540461273,0.3322023975155568,0.21356281297549023,52.69955898318691,37.59618152459843,55.370408322623135,33.09372954532888,56.83954900112952,46.91508118163537,4.75,1.680642043191446e-05,416149.53215848474
normal_aoa_12_vw_15,12,6-4-2024,data/,normal,12.0,14.96,103.13,1006.3,26.9,1.168,15,-8.0,0.03491931262072332,-0.1652503859491786,0.5674068938864766,-0.14718040169207233,0.10366310159692288,0.05289519377763777,0.07627566369761159,0.0750595198778403,0.11982803898219356,0.22523980884711267,0.3332959275518054,0.1918035431071306,52.801699053102105,39.50247747784077,55.37420599035321,35.03669039574254,56.84903775267534,49.279230679475916,4.75,1.680642043191446e-05,415871.5431590468
normal_aoa_12_vw_15,13,6-4-2024,data/,normal,12.0,14.96,103.06,1006.33,26.9,1.168,15,-10.0,0.0360685187572878,-0.16886698795137084,0.5588112897329445,-0.14893528540730927,0.11153516579099813,0.10933406449698074,0.06768454903342118,0.07836299380129415,0.12006136878419577,0.23227589252548284,0.32822656452009363,0.19910649192896046,53.01493746089194,40.62894287454703,55.37906966273525,36.315274634292486,56.78497559217091,50.997235788862994,4.75,1.680642043191446e-05,415871.5431590468
normal_aoa_12_vw_15,14,6-4-2024,data/,normal,12.0,14.96,103.07,1006.33,27.0,1.168,15,-12.0,0.059717603299757366,-0.16140347814087155,0.5519733330938839,-0.15874878894446046,0.11027423351098971,0.15253623001223207,0.06730504228756283,0.12901742612540149,0.12965639935763418,0.4192990634710308,0.3589311944830478,0.3362260435762913,53.48069060025658,41.50147647269446,55.379582807441196,37.26952868541349,56.589819779420395,52.055141891098266,4.75,1.6805126484338935e-05,415903.564100722
normal_aoa_12_vw_15,15,6-4-2024,data/,normal,12.0,14.96,103.02,1006.3,27.0,1.168,15,-14.0,0.06638200422794764,-0.1786347652281077,0.5510351764355443,-0.17544314048057896,0.0822861802170344,0.14703910137951215,0.06096025401690819,0.13638817235110573,0.12901858349282144,0.45654198135547297,0.355662129980968,0.3582503347385987,53.67664625409412,42.85183820072464,55.37994513433569,38.61505666437802,56.54617551945278,53.195029300502746,4.75,1.6805126484338935e-05,415903.564100722
normal_aoa_12_vw_15,16,6-4-2024,data/,normal,12.0,14.96,102.96,1006.32,27.0,1.168,15,-20.0,0.07355449907506185,-0.23051246335622635,0.5362083440640181,-0.23388235130596471,0.0555318406808425,0.15303826427419062,0.06293394076817656,0.10711902057089726,0.12810676208940577,0.3389948307503303,0.35575048440312773,0.27892839319822976,54.00552381198417,46.071392200044244,55.38975684526927,41.62068975145764,56.55896380722591,56.026511185620194,4.75,1.6805126484338935e-05,415903.564100722
normal_aoa_12_vw_20,0,6-4-2024,data/,normal,12.0,20.05,184.88,1006.38,27.9,1.165,20,-20.0,0.07778454929603373,-0.22553311047282087,0.5490950381533619,-0.2309720645191265,-0.005981470918636899,0.1501928671193877,0.07714800217027266,0.07077324500835698,0.09202949415550048,0.17937576165291283,0.26344370782130827,0.18145728863154567,58.7367812009202,50.59410106272778,54.96314672413517,46.173521877510275,47.612004530362405,60.92618218074079,4.75,1.6793488348126528e-05,556364.4554552798
normal_aoa_12_vw_20,1,6-4-2024,data/,normal,12.0,20.05,181.2,1006.39,28.0,1.164,20,-14.0,0.06785711278522402,-0.18223392129210836,0.5666497629907926,-0.18337940064142774,0.04326055033334015,0.13848129567199557,0.06552497008078849,0.07761800687871709,0.0963566198122215,0.2203632154117291,0.2782806598480606,0.1960286929918365,58.35685466832459,47.46118765608738,54.93562732450424,43.124774707335845,47.3867189602695,58.2720174039516,4.75,1.67921960452615e-05,555929.6696416473
normal_aoa_12_vw_20,2,6-4-2024,data/,normal,12.0,19.94,181.4,1006.4,28.1,1.164,20,-12.0,0.06805666867109963,-0.14481160931121567,0.5708205177225941,-0.1474933331643654,0.05702076414525486,0.18517144140228556,0.07350664103792594,0.08561694443259282,0.1040369953945927,0.25764803321698687,0.30019859878659955,0.2236500547073031,58.18041217144468,45.98699281841154,54.94094379775395,41.68681860107049,47.67031131010103,57.142336768068354,4.75,1.679090390747955e-05,552922.228079954
normal_aoa_12_vw_20,3,6-4-2024,data/,normal,12.0,19.98,181.1,1006.36,28.3,1.163,20,-10.0,0.04400628714924108,-0.16821847605982707,0.5630364216331063,-0.14931797869325544,0.07575830084159026,0.10297697112355575,0.06967666368888592,0.08847121369954461,0.10019733417403036,0.28375867387921605,0.299654323216377,0.23622141379544048,57.73010429370298,44.7319957226549,54.950854739208594,40.59886319029765,48.81634977179182,55.89755871415751,4.75,1.678832012760485e-05,553640.6221320997
normal_aoa_12_vw_20,4,6-4-2024,data/,normal,12.0,19.97,183.6,1006.37,28.3,1.163,20,-8.0,0.04589957092616197,-0.16717665034653303,0.5699178812528007,-0.15309720875134775,0.07789954682936634,0.04857013364310723,0.08210706731123182,0.09801358402074244,0.10723780560784599,0.29965838007416523,0.3208145735416555,0.2528830222550083,57.50242555656281,43.47284049933548,54.94382088071689,39.23701512541449,48.99600547148501,54.322859797323645,4.75,1.678832012760485e-05,553363.5247236252
normal_aoa_12_vw_20,5,6-4-2024,data/,normal,12.0,19.93,182.1,1006.4,28.4,1.163,20,-6.0,0.06358285092460095,-0.1264676018113127,0.5884302029129637,-0.10581324302907752,0.054958615631348004,0.05733224504287002,0.07389288379150372,0.08549728964515883,0.10571742646987986,0.26283912961562533,0.3062727756294717,0.2210295926296115,57.37784020487372,41.44004906785528,54.927953756114334,37.08088144224406,48.89547254898028,51.98036192210314,4.75,1.6787028485731373e-05,552297.6271756808
normal_aoa_12_vw_20,6,6-4-2024,data/,normal,12.0,19.95,183.4,1006.38,28.5,1.162,20,-4.0,0.0799884098089524,-0.08457704973333802,0.6014399722456174,-0.07103927675246567,0.0236340936381742,0.06162698384262671,0.06860873551216899,0.10385027860346835,0.12015699734097655,0.30607880019711636,0.34698694044067374,0.25779911102000597,57.27791684096154,37.65081793535469,54.916312051630236,33.7444161714714,48.845146144659466,48.52717750681028,4.75,1.6785737009379483e-05,552418.9968434866
normal_aoa_12_vw_20,7,6-4-2024,data/,normal,12.0,20.01,181.0,1006.4,28.5,1.162,20,-2.0,0.07337749471347078,-0.03722001529451158,0.5974105506584224,-0.03878664526938527,0.01775139582391506,0.06963770409239277,0.08538922956869875,0.09095104319810333,0.10484589067898092,0.2900198508316675,0.3170894145610771,0.23776740977859082,57.13639896925986,32.88857151223788,54.91720051044484,29.241212075814556,49.09753532276287,43.66221420780888,4.75,1.6785737009379483e-05,554080.4073603092
normal_aoa_12_vw_20,8,6-4-2024,data/,normal,12.0,19.99,183.1,1006.38,28.6,1.162,20,0.0,0.06725626038334506,-0.00445383867119366,0.5980593303034586,-0.012245039450081577,0.040912209810262376,0.03372982477155412,0.07708349356027,0.08859984816757839,0.0948988584596059,0.27804167556133186,0.2877233528677033,0.23141855917212967,57.058148130143586,27.176524804393324,54.91782075828615,17.478865849103812,49.171237883751566,31.290719282668945,4.75,1.6784445698658065e-05,553569.1894039047
normal_aoa_12_vw_20,9,6-4-2024,data/,normal,12.0,19.91,182.5,1006.44,28.6,1.162,20,2.0,0.06540211738905509,0.014124680709935174,0.6003631049290336,-0.0034732805718218247,0.04521039103730334,-0.035536620447356546,0.07225386134445877,0.10188320484466458,0.10354324625874338,0.33340543084031865,0.30228785921674045,0.26750089193960397,57.04463987805896,27.748727258691297,54.91965942835857,18.814110832690055,49.22943129194713,35.776561090252336,4.75,1.6784445698658065e-05,551353.8049540642
normal_aoa_12_vw_20,10,6-4-2024,data/,normal,12.0,20.0,183.4,1006.42,28.5,1.162,20,4.0,0.06593544261706794,0.055242977841327194,0.5887777728469298,0.027204922195078675,0.04054647048549233,-0.04188115316682827,0.07583160187888129,0.11130968058111687,0.10202345600461236,0.36635528906258635,0.29858497344340706,0.2911862569424481,57.22874555843055,31.61806845435107,54.92646585134813,29.682408783064897,49.06827259876612,45.370636855546195,4.75,1.6785737009379483e-05,553803.5056075053
