y,z,gamma_breukels,gamma_breukels_stall,gamma_polar,gamma_polar_stall,cl_dist_breukels,cl_dist_breukels_stall,cl_dist_polar,cl_dist_polar_stall,cd_dist_breukels,cd_dist_breukels_stall,cd_dist_polar,cd_dist_polar_stall
-0.18765421851219877,0.43107194864205856,4.537257403141163,3.6960784372920688,4.325052545190578,4.321305127691929,1.019052358694397,0.8790678584632258,0.9706545254630597,0.9760234257495591,0.11843161055246194,0.13780558871503584,0.14198793056957548,0.1420167789031216
-0.19666081216705036,0.42757028394258095,4.551324020551781,3.7445084591703286,4.39551954058398,4.387625788155077,0.9854062093634723,0.9548576002053378,0.9513900242667469,1.0306627072064123,0.1400647448372489,0.1655754846218644,0.16333075631939434,0.17138265555478113
-0.20548701898105706,0.42347961998364475,4.5432886005456545,3.7794841430281543,4.4462548028708495,4.438056167771474,0.9874664582968229,0.927576791339534,0.9661151522375503,0.989509953603016,0.13919516830224035,0.1631777945105993,0.16440688658102562,0.1656751958033665
-0.21430901836808686,0.4193909060322551,4.5228571862922395,3.80455145532597,4.486960145623932,4.478742156667391,0.9868389546592895,0.9236311955747363,0.9787672438684943,0.999332435133054,0.13809195043910938,0.1625308175790656,0.1651009130023911,0.16645684771383526
-0.22313101775511668,0.41530219208086533,4.491601929546235,3.8209031660786916,4.519491985880015,4.511277324454383,0.9838363476367418,0.9324474863323656,0.9897279465103922,1.0085130134172615,0.13669789522442777,0.1628450291566218,0.1654949186846743,0.1664078936824003
-0.23195358289346887,0.4112132159218713,4.44851228370632,3.8283916227720702,4.543300623585837,4.535343778472294,0.9782079840129682,0.9634606351563375,0.9988578063682035,1.0733273038504094,0.1348310190539565,0.16483999457410617,0.16551499083715984,0.1736418366023867
-0.24105734483754573,0.40792831440293964,4.383048566466303,3.8246820480305455,4.549648242305923,4.546538719402051,1.0124266270282116,0.8355983918966965,1.050184227464511,0.9684715935195826,0.10416841702864056,0.12655351496953596,0.13792354472950474,0.13111256826257117
-0.25046223431565323,0.4055004686255217,4.328437139179206,3.8248951344124906,4.568596906342314,4.565976803290291,1.0066403899085594,0.8624169496112231,1.061700526217903,1.0361988038164245,0.10197092562630418,0.12691805634703934,0.13725914206093684,0.13618662892598996
-0.25988717040406567,0.40312593376772665,4.2756839428167766,3.8272174442271374,4.592736361549939,4.589823039900734,0.9993773413433019,0.877740903856933,1.072680547298995,1.051102605355747,0.10165709139255712,0.12822255133739524,0.13863760884749535,0.13755485684667962
-0.2693115021138228,0.4007515511781455,4.222140745900689,3.8307577553173737,4.6201910146419625,4.616795076989743,0.9918567686605969,0.880724956930628,1.084546725273577,1.0624829921682,0.10123302183735648,0.12876078502480554,0.1402055758529298,0.13917897476529514
-0.27873866802225217,0.3983764545356011,4.167438755175775,3.8357103474968426,4.651368955801679,4.647197599295203,0.9839880657228376,0.8681391975589494,1.0974037774853496,1.0479622716833104,0.10068089924464836,0.12832568754378637,0.1421164929843461,0.13859919402238888
-0.2880302839443347,0.39564712620169024,4.115415264298446,3.843615847699187,4.690724889352516,4.683763116318689,0.9593638841548159,0.9096485274285606,1.0930438337080874,1.0712234748737506,0.11104948887892116,0.1433470077311392,0.1569716355206583,0.15478737014161423
-0.2969872348410683,0.3920013716368488,4.057577181768083,3.8501791667451593,4.7322409957538705,4.721307273041633,0.9126482279248862,0.9649898292090154,1.0645002457348258,1.1087685504449094,0.12609750779355072,0.16794759112217114,0.1780867994630778,0.18242171619151792
-0.3057444664683655,0.38779176794478826,3.976051350443464,3.8478334370642013,4.761604818479659,4.749868720434328,0.8999364473424959,0.940234802764791,1.0778764821509346,1.0811390644779812,0.12267203315825037,0.16535527856503052,0.17905625417237467,0.1786371305330509
-0.31449906530713506,0.3835834298349092,3.8744716748797874,3.839256920080216,4.7865081786462955,4.774027656677926,0.8824977577060438,0.9278576153357613,1.090404080489528,1.0874396859287923,0.11854969866665256,0.1637920986766606,0.18014279261861074,0.17946058553842142
-0.32325366414590456,0.37937509172503003,3.7467363607091486,3.825889749030807,4.8093644316393815,4.795982200419762,0.8588366439741488,0.9146073478452822,1.102620761021104,1.0937679386742527,0.11316406472957175,0.16215349248151045,0.18142040692471215,0.18054897780570617
-0.33201116391569124,0.3751653591367998,3.57284499173103,3.8091387641889867,4.8327591107792784,4.818012211923646,0.8242024630197774,0.8862068967857615,1.1151169745407319,1.049880055472363,0.10506657524990823,0.15911321788302643,0.18308337456140922,0.17506689071144338
-0.3401572627383538,0.37004768174483255,3.2323229382053116,3.7916410923187116,4.86663898201675,4.84524709319688,0.9554885959464701,0.9210671385689182,0.9986991067459778,1.0549712244766158,0.40589624856935136,0.20108682740046926,0.21726173805105808,0.22393035848741333
-0.3475719472189336,0.36383006257520345,3.150206357405273,3.7600969202557137,4.88278430529283,4.859496145268806,0.9243545071637275,0.8900550701028391,0.9750608932686474,1.0052813185354927,0.4079795732449172,0.2040143689180657,0.2228352443103489,0.22530914183395645
-0.3548651631678839,0.35741825811577344,3.32240226386587,3.7144976125452005,4.885976542136011,4.862303965316555,0.6688655321199743,0.8738644463455241,0.9833782160281029,0.9996058926435655,0.14540506021406296,0.1992012346595374,0.2218269227696356,0.22256786892060412
-0.3621559632313743,0.3510085775733198,3.2807694573422226,3.656238538462126,4.880716978136631,4.856746610456892,0.6655617781950597,0.8676627228635789,0.9901089463230042,1.0029367258578394,0.1358573842941597,0.19530685086395108,0.22063161079244992,0.22106657980668157
-0.36944734188651995,0.34459838836410217,3.0424354300362126,3.585449822706448,4.868202617100031,4.8439462901018375,0.9147584745816497,0.8682680081564061,0.9954592152452175,1.0103938632035463,0.4014112735591821,0.19183113810533894,0.21919507996281717,0.2200422166700808
-0.37682834641672347,0.33830642261733834,3.1939192414230084,3.501333416129688,4.84769419617153,4.8238988680709625,0.6732704018927668,0.8756665009080652,1.0215933132065098,1.0333359148820145,0.1401587657670351,0.18312167392112644,0.21370780977076168,0.21446610214191061
-0.3845468917885557,0.3324502414333828,3.1755263556111535,3.4040286722112842,4.820594803808081,4.798148787075428,0.7115763638694436,0.87646725914129,1.0802222584008407,1.060289602962929,0.1268413702888407,0.1650154367634009,0.20167890830903462,0.19874492572701835
