y,z,gamma_breukels,gamma_breukels_stall,gamma_polar,gamma_polar_stall,cl_dist_breukels,cl_dist_breukels_stall,cl_dist_polar,cl_dist_polar_stall,cd_dist_breukels,cd_dist_breukels_stall,cd_dist_polar,cd_dist_polar_stall
0.5000000000000001,0.11289269219787797,39.18283522146562,-0.23591449436823175,-0.17593432514764792,-0.13935356658801182,-7003.418182427433,-0.17377785865004508,-0.14087830647669256,-0.10411718818469037,16210.682169628943,-0.03689858989301306,-0.0029725149599880525,-0.005907627815566723
0.49909189062680764,0.11568164037919172,133.85811316939044,-0.3331357126578953,-0.2619598418482615,-0.19602601139879278,607802.1519476085,0.07659288072993363,-0.1616816391254631,-0.16053558971145016,-1413250.1080763838,-0.001318066911168241,0.002407099432814082,0.007708785886805689
0.49813490855481285,0.11923568811038907,20.691963005775698,-0.4393419105587152,-0.3360798266633491,-0.25125295566478245,26348.104230594454,-0.44909928014297185,-0.17850568563766045,-0.1674975426812702,-43646.543022409605,-0.12536622010313891,-0.0056867574243577804,0.002231754904032909
0.4971207411183279,0.12368052088795733,18.33569602317009,-0.5356190938445651,-0.4075269578518605,-0.3048070220468058,-300.3719517236963,-0.41400374293488323,-0.1800850518749283,-0.1619771826838349,483.05630298201476,-0.11156008107703926,-0.006084686837075347,0.0013431144896960039
0.49601817597698744,0.1289288340963454,13.938908848604106,-0.6214955823367486,-0.48000331081345626,-0.3565579670087453,-63.694672121933074,-0.3506384828699512,-0.17381817759463117,-0.1638946159991291,84.66730044847651,-0.08483573943700444,-0.009137135630810419,0.0034426463372791674
0.4948166732312076,0.1350119145418864,10.72656811166336,-0.6973756401363436,-0.5488810074273078,-0.40568506618503813,-17.5794371974429,-0.31444226952895926,-0.1699679819633934,-0.15726659361793655,26.460633050301173,-0.059223882390180234,-0.006114316262463591,0.0066182864331360385
0.4935436424494669,0.14184666178102487,8.24943528469284,-0.7630530808508236,-0.6191375717499901,-0.4518864300641827,-8.40237317686231,-0.258738223867924,-0.1531165472979464,-0.15368523422075728,11.935482082186255,-0.023742521127202314,0.001198841649779131,0.0154200242932951
0.4922045316833282,0.14942305957396712,6.4813463906368955,-0.8186767611448179,-0.6818500005442143,-0.49402536136667696,-3.4853840217675294,-0.2353887770903247,-0.1465806611887399,-0.14656203479944316,6.1152929128133415,-0.0025438768126188225,0.00761729199717368,0.020581217000773665
0.49071544436052517,0.15764517939784495,5.137451898505128,-0.8637666502088689,-0.7419497798336436,-0.5316940558504354,-2.1754670207592812,-0.20114115983906183,-0.13411840287215704,-0.1432498360173438,3.338658493852886,0.0249266762002065,0.019473792489498907,0.031214187246816134
0.4890549732478315,0.1664934168228703,4.175213331372659,-0.8993151492404627,-0.793216836868828,-0.5638540806216124,-1.1498758703989707,-0.19051416053803566,-0.12885942069850703,-0.13839090412950186,1.8210182447915995,0.039554018477174185,0.02712183665994268,0.0370421917304691
