y,z,gamma_breukels,gamma_breukels_stall,gamma_polar,gamma_polar_stall,cl_dist_breukels,cl_dist_breukels_stall,cl_dist_polar,cl_dist_polar_stall,cd_dist_breukels,cd_dist_breukels_stall,cd_dist_polar,cd_dist_polar_stall
0.5000000000000001,0.11289269219787797,19.26258494246786,-0.27154917649135063,-0.20614222686527536,-0.16591402101351582,143.5535358640558,-0.21870025848835717,-0.18043117922469543,-0.13642625918404047,-365.5873383353824,-0.0483239781705693,0.0025528656183730737,-0.003348008339658563
0.49909189062680764,0.11568164037919172,24.01064799080965,-0.3686853577833433,-0.30638870627276626,-0.23405375688811952,10787.204222020342,0.20247564089908604,-0.20558585348351635,-0.2202647200601079,-24563.545719078225,-0.025777282071660166,0.006683565807408019,0.013011869648137124
0.49813490855481285,0.11923568811038907,45.131585236990055,-0.47894893793490273,-0.39048597450736955,-0.30015503095114354,-35352.54481595641,0.13954636964702774,-0.22941869320165628,-0.22357511214408404,56291.22161021091,-0.0016611043666070638,-5.014903875822699e-05,0.008534554857780038
0.4971207411183279,0.12368052088795733,183.56921628437684,-0.6032875017260143,-0.47169593386267356,-0.3643273778336293,597527.8060239234,0.10869997182858422,-0.23137360955380493,-0.216809501095607,-903138.2182810388,0.0026312268825353243,-0.0012197362693689598,0.00624396966493617
0.49601817597698744,0.1289288340963454,31.033316517550915,-0.7439091261541415,-0.5523476066979985,-0.426475401144585,-31266.045902366724,-0.5987758055556825,-0.2270562327386745,-0.21822381796584212,41773.592737640036,-0.19625852685237594,-0.007649215832611629,0.00484741983462284
0.4948166732312076,0.1350119145418864,11.308280979410204,-0.8670937882355446,-0.6300199141054504,-0.4859305789256294,12905.548407351951,-0.5145806806766181,-0.2227399357084985,-0.21031797347974016,-13553.771864340539,-0.15257784506883265,-0.0052691717296930035,0.007279101574073846
0.4935436424494669,0.14184666178102487,0.7500429194740095,-0.9745037101638914,-0.7085926642279261,-0.5424302024016423,97742.05614072875,-0.416586494610714,-0.2033530787393298,-0.20498579994452001,-78007.69174812555,-0.09805853891993725,0.0001596385271911776,0.015309559547540081
0.4922045316833282,0.14942305957396712,184.17148751130495,-1.0672556493478813,-0.7802027570394963,-0.5949025810834475,345521.5667611023,-0.37075800006137716,-0.19549892149287984,-0.1960341051559901,-257521.54739960242,-0.05974381686982227,0.006689200171859125,0.020672545893747757
0.49071544436052517,0.15764517939784495,55.331944433696634,-1.1457334170349152,-0.8491719192981693,-0.6429787319310502,-6078.063227896097,-0.3055901066199706,-0.1782177479720479,-0.1889227714171532,3428.079902652009,-0.011772287893508914,0.018090663207607962,0.031396708283033745
0.4890549732478315,0.1664934168228703,33.375104337412864,-1.2115645268012118,-0.9097385556386327,-0.6856762337888278,-1047.8899656593335,-0.2849589446054748,-0.17141274386395827,-0.18220876711708017,581.624969888587,0.015037914963121136,0.02641130351099532,0.03794035261839576
0.4872395596817258,0.17586186473609397,24.46463963159476,-1.2643844129438964,-0.9648444390270378,-0.7225769333960227,-244.10124510011036,-0.24691511842306904,-0.15630773375628165,-0.1737999284055152,161.10850064854162,0.04831297450017358,0.03971176462826898,0.04924934869521121
0.4852687390886349,0.18573973624371817,19.37993848824458,-1.304978537658387,-1.009888637899186,-0.752796975703251,13.043869241066858,-0.23720855775798672,-0.1501915182042995,-0.1687638397170836,93.72108989052792,0.0668902990378053,0.04784403282678721,0.055456394629137255
0.48319397311285583,0.1959920018326379,15.852891752490635,-1.3324573037058645,-1.045570922503347,-0.7758734864864575,46.52668257594693,-0.21321066531592409,-0.1363626999625597,-0.15749596957103337,-3.4962308441633434,0.08738576727881354,0.05758878992559366,0.06289088647004366
0.4810219787973072,0.20661137603119764,13.279010081358052,-1.3461404983887866,-1.068929110293561,-0.7911798850249256,24.389526209850928,-0.21207263520899194,-0.12958936276164426,-0.15214500719621424,-3.217403427070402,0.10119028964099372,0.06313910620870586,0.066695570313459
0.4782363250197794,0.21724388189972463,11.337770465402604,-1.3432435794001787,-1.074022074518273,-0.7982930985383607,14.762442426144224,-0.2292216771947583,-0.14773644007500866,-0.16071774417161833,-0.8496321347274642,0.09809486228760131,0.0687121072921102,0.0713797819306676
0.4745052792263609,0.227739737494772,9.837079370280371,-1.3293437802888888,-1.0741298932481191,-0.7981109117946577,9.67925386670507,-0.23300294219073905,-0.15477275561960804,-0.16362732426572987,-0.3749377241779452,0.09369752831374842,0.06941820139785235,0.07105529240818641
0.4704112901683135,0.2381947839230022,8.634043951824312,-1.3067303398967551,-1.074029512649839,-0.7909960573849218,6.8570619233456345,-0.24152726933964955,-0.14909406888328908,-0.1635052260947741,-0.6083556104568204,0.0983993564763636,0.06999019441604155,0.07225259195629169
0.4663192529706463,0.24864484577735918,7.665540338217526,-1.2724725476473377,-1.0655751100088342,-0.7761291945077563,5.0755522127504555,-0.2514614871121648,-0.14274515454214678,-0.16374305520942736,-0.6513627451304868,0.10282535577345485,0.07024546699961433,0.07318205891350782
0.46222445316572675,0.25910196265474544,6.885749344795117,-1.223078273750897,-1.0417333755707512,-0.7525036989990048,3.9074098220318585,-0.2791682747033989,-0.13486435960135795,-0.16542184692204417,-0.6189538600966323,0.11091350739735947,0.07014993389820068,0.07420177207574802
0.4567162552728515,0.2686408377398646,6.27990978286008,-1.1515103674916325,-0.9765067287269762,-0.7187711741108269,3.2198034587630118,-0.21893270830488887,-0.19632697672377683,-0.20515149826555887,0.05471324645252435,0.0646534512694872,0.061368392026252355,0.06078124744511676
0.4494591418309316,0.2770653114569979,5.777750715394358,-1.0811704831880327,-0.9177808109424094,-0.6785708072475208,2.7734341496974633,-0.21219513512753174,-0.1962579445176118,-0.19128853141456684,0.17613538208831198,0.05952927869570846,0.05761304620107493,0.0559759086439431
0.441859417005087,0.2852891053816887,5.358827974710232,-1.0126391949163858,-0.8631537265785244,-0.6336725490161405,2.429305860232352,-0.23676973437438517,-0.1825377060024742,-0.19707763139553935,0.16970944607350769,0.06237564933103615,0.05636417331969943,0.056913122270453476
0.43426481942744005,0.29350735102225817,5.0252144070075895,-0.9418218144404177,-0.804821160901344,-0.5823779016336647,2.1607392459874144,-0.25459448167167187,-0.16844917113059527,-0.2064595374410242,0.16026572370475964,0.06442318885248614,0.05506741893005255,0.058166305204046295
0.4266700588375038,0.30172577306125054,4.781700633390596,-0.8651859762169786,-0.73760091330152,-0.5224881452849501,1.9625676971545905,-0.29552732600945947,-0.15298471766747745,-0.21841873002231937,0.15153970305379752,0.06870061043056035,0.05359333500579814,0.05943097556102168
0.4182885126759408,0.3090437095904337,4.654772576849667,-0.776676835918455,-0.6434288249960554,-0.45137212865870135,1.8767302069754448,-0.07530922282423687,-0.15583047817037154,-0.028918931559649506,0.33062113068245497,0.03945335501720355,0.04524831575720805,0.03586552514231165
0.4091079803692283,0.315447933794807,4.620986336850391,-0.6978230026955358,-0.5700381070727943,-0.3870360830779285,1.8404032467896783,-0.10920544759193641,-0.13752466335912858,-0.05791713713237576,0.33479663340131594,0.04166046311740279,0.043802152188414004,0.038061218395499294
0.399915144586778,0.32183881350626664,4.873032339250146,-0.6240537400719522,-0.5027055949085208,-0.325706742195526,1.1163970667217507,-0.1118452530772921,-0.1207144953666471,-0.05973434680300005,-0.41355624825528586,0.04179795906224153,0.04268206101720122,0.03826106049254606
0.39072199024789633,0.32822991467886004,4.6373332609959075,-0.5535579987643787,-0.4386928981896079,-0.26598739989140563,1.7926476907627744,-0.09733813457087453,-0.10502468420785968,-0.044954068922879925,0.37322026119386303,0.04086948637865815,0.041664683471256334,0.037292469790447876
0.3815949052736991,0.33470426588487273,4.931306516228498,-0.48610355514683745,-0.379071518542895,-0.2079778407906676,1.0926804079263754,-0.09250639068721238,-0.0896894249071896,-0.04133184322274,-0.3965818121036887,0.040908256278851814,0.04100144899032266,0.037223057201844975
0.3728573557626586,0.3416815296886351,4.979635672872841,-0.4205911932463942,-0.32524664293110667,-0.15081365516991518,1.0196177291350619,-0.1836195090247472,-0.07282234422403851,-0.14311049915025076,-0.40312600304993934,0.05047406487100877,0.04121808900127724,0.04732730611730032
0.36444340352375026,0.3490786254094369,4.993467792062172,-0.34605785389275456,-0.25568790155096155,-0.08310663838123926,1.0132565157345852,-0.16094952360973674,-0.058305426272725176,-0.11958982375324376,-0.379233421450665,0.048761624274263254,0.03993229835928344,0.045439662110362794
0.35602992342974776,0.3564753060457499,4.994287146102246,-0.26311514147602816,-0.17573462800932005,-0.005773632054939571,1.0041586651452796,-0.15838713547781785,-0.04199499987424808,-0.11827200361507335,-0.35727933924581395,0.04863739711578956,0.038404135124128165,0.04545579136690056
0.347611989976805,0.3638759018364903,4.995356751187459,-0.1702165162856695,-0.0835919021548901,0.0826539058046468,0.9951453178804545,-0.18153114955065644,-0.02358805787971057,-0.14512633386496188,-0.3378343557944653,0.050541525317486645,0.03662032858296647,0.04790162904909371
0.3389077273411302,0.37082467506574307,5.01447528128,-0.06300074145431123,0.031079664597526903,0.1867271305433721,1.063054515331374,-0.11058212503828464,0.00028453604391722126,-0.07071113481719805,-0.29483813778191276,0.0422518714560697,0.0345851263192893,0.03979036505143299
0.3293597572859966,0.3765046339097824,5.044074130550113,0.05287514164276713,0.1605713038305758,0.30056040903003545,1.1721127776269409,0.11743157609706352,0.03229985157483206,0.17586018212080895,-0.22633733390225474,0.030395502523983663,0.033831698055711824,0.02733644506878869
0.3192517266459831,0.38136356706498487,5.045234514637101,0.15922806800668904,0.269099739641048,0.40460285212997976,1.1639375184773122,0.06582096120503213,0.05684095022537177,0.11582213441533408,-0.21536372571319867,0.032762443785861135,0.033026798961329144,0.03052248159012566
